Issue_id,Priority,Component,Duplicated_issue,Title,Description,Status,Resolution,Version,Created_time,Resolved_time
333502,P3,Bookmarks & History,,Bookmark properties not functioning correctly in some cases.,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20060410 Firefox/2.0a1; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20060410 Firefox/2.0a1; ; Certain bookmarks when right clicked will not allow you to edit them; or delete them. When in properties the name is the same as the location and both are disabled; see screenshots.; ; Reproducible: Sometimes; ; Steps to Reproduce:; 1. Does not happen with all bookmarks and I cant find a single cause but the ones that have it always remain uneditable.; ; Actual Results:  ; Properties box is shown but info is wrong and cant be edited.; ; Expected Results:  ; Properties box should be shown as normal.,RESOLVED,WORKSFORME,2.0 Branch,2006-04-10 16:26:04 -0700,2009-11-26 05:25:44 -0800
333621,P3,Bookmarks & History,347683.0,Warning: function TBV_DO_onDragStart does not always return a value,Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.9a1) Gecko/20060411 Firefox/3.0a1 ID:2006041111; ; repro:; 1.Open Firefox; ; error console:; Warning: function TBV_DO_onDragStart does not always return a value; Source file: chrome://browser/content/places/toolbar.xml; Line: 613; Column: 8; Source code:;         }; ; --------^,RESOLVED,DUPLICATE,Trunk,2006-04-11 12:44:52 -0700,2009-11-26 05:43:23 -0800
333646,P3,Bookmarks & History,,Make importer handle chrome URI favicons; use this for Subscriptions item, ,RESOLVED,FIXED,Trunk,2006-04-11 15:53:33 -0700,2009-11-26 06:38:33 -0800
333649,P3,Bookmarks & History,,Bookmarks imported doesnt handle feeds with no href, ,RESOLVED,FIXED,Trunk,2006-04-11 16:11:30 -0700,2009-11-26 06:15:38 -0800
333732,P3,Bookmarks & History,,Rename RESULT_TYPE_REMOTE_CONTAINER to something that wont confuse every single person that uses it,So far; I have had to give a 5 minute explanation of this value to every single person who has tried to use it. It should be renamed to DYNAMIC_CONTAINER.,RESOLVED,WORKSFORME,Trunk,2006-04-12 09:12:47 -0700,2009-11-26 07:05:00 -0800
333734,P3,Tabbed Browser,,Protect against opening too many tabs at once,I just accidently middle-clicked the Latest headlines bookmark. All I can say is ouch! 39 tabs were simultaneously loading; and my whole computer hung for a good while.; ; bsmedberg had a good suggestion:  we should protect against (accidently) opening too many tabs at once.; ; This would be similar to how we warn before opening a window with existing tabs.; ; So if; for example; the user tries to open 5 or more tabs at once; we would put up a dialog; asking if this is really appropriate.; ; Comments; ideas?,RESOLVED,FIXED,unspecified,2006-04-12 09:17:51 -0700,2008-03-19 02:03:29 -0700
215383,P2,Bookmarks & History,,Empty space on personal toolbar does not act like bookmark folder and is not a drop target,Empty spac eon the personal toolbar no longer receives drops (you need to drop; onto another bookmark); and right clicking on it does not show the appropriate; context menu with bookmarks items.,RESOLVED,FIXED,unspecified,2003-08-07 02:38:09 -0700,2006-09-02 13:16:47 -0700
215754,P2,General,,Make xul.css use internal widgets/ exclusively; cut dependency on xpfe/,Currently toolkit/content/xul.css has many references to bindings in; xpfe/global/resources/content/bindings; instead of binding documents local to; toolkit in toolkit/content/widgets. ; ; The non-forked widgets from xpfe need to be forked and properly referenced in; xul.css. Currently there are orphaned binding files in toolkit/content/widgets; that are not referenced by anything and are in fact old and out of date (the; widgets in them dont work).,VERIFIED,FIXED,unspecified,2003-08-10 19:15:47 -0700,2003-11-10 10:42:39 -0800
215898,P2,General,,Provisional Security UI shown in Advanced Prefs,In order to show that were serious about security; show provisional security; items in the Advanced panel for 0.7. After 0.8 when we have the new installer;; we can factor this out into a Safe and Sound option. The content will; basically be the same as whats in Seamonkey security.,VERIFIED,FIXED,unspecified,2003-08-12 01:04:14 -0700,2006-03-12 17:14:43 -0800
216466,P2,General,,Modal Network Error Dialogs Suck (default browser.xul.error_pages.enabled to true),Frequently the ad server that is used by one of the forums I read is down; and; when the request for the ad fails; Firebird shows a modal dialog telling me the; connection was refused or something like that. If Firebird wasnt the active; window it flashes in the taskbar. Long ago there was a bug to turn off these; modal dialogs and use error pages instead. We should do that now.,VERIFIED,FIXED,unspecified,2003-08-17 11:43:09 -0700,2009-09-17 13:47:08 -0700
216501,P2,Preferences,,Ability to pick and choose file associations when setting as default browser,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.5b) Gecko/20030816 Mozilla Firebird/0.6.1+; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.5b) Gecko/20030816 Mozilla Firebird/0.6.1+; ; Firebird; when set as default browser; steals file associations for .jpg; .gif;; .png; and also registers itself as default editor for .html; ; Mozilla gives option to de-associate image file associations; but firebird; currently does not. There are a lot of newbies on mozillazine complaining about; this. An example:; http://forums.mozillazine.org/viewtopic.php?t=20281; ; ; Reproducible: Always; ; Steps to Reproduce:; 1. Download firebird; 2. Set as default browser; ; ; Actual Results:  ; All image filetypes are defaulted to open in firebird; and .htm files are; defaulted to be edited in firebird; with no option to revert it.; ; ; Expected Results:  ; Firebird should ask before associating image filetypes; and not register itself; as a .html editor,VERIFIED,WONTFIX,unspecified,2003-08-17 19:24:08 -0700,2005-03-10 12:44:25 -0800
217300,P2,Preferences,,Get new Extensions/Themes no longer looks like a link,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.5b) Gecko/20030825 Mozilla Firebird/0.6.1+; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.5b) Gecko/20030825 Mozilla Firebird/0.6.1+; ; The Get new Extensions is  not visible as link anymore in the preferences.; This is now just text; this means that the users dont know that they can click; on  that.; ; Reproducible: Always; ; Steps to Reproduce:; 1.Go to Tools; 2. -> Options; 3. -> Extensions; Actual Results:  ; Get new Extensions is not visible as link; ; Expected Results:  ; Should be visible as link (blue; underlined) or as button; ; It was visible as a link before.,VERIFIED,FIXED,unspecified,2003-08-25 23:39:58 -0700,2006-11-28 09:34:20 -0800
217472,P2,Bookmarks & History,,Side bar inconsistency: single-click bookmark vs double-click history item,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.5a) Gecko/20030728 Mozilla Firebird/0.6.1; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.5a) Gecko/20030728 Mozilla Firebird/0.6.1; ; This is a inconsistency:; ; A bookmark (in the side bar) can be single-clicked to load; a history item (in; the side bar) must be double-clicked to load. I believe that a single click is; just fine for a history item as well.; ; Reproducible: Always; ; Steps to Reproduce:,VERIFIED,FIXED,unspecified,2003-08-27 09:42:59 -0700,2008-07-31 02:07:06 -0700
218223,P2,General,,Long tooltips should allow wrap to multiple lines,Firebird version of bug 45375,VERIFIED,FIXED,Trunk,2003-09-03 13:53:52 -0700,2011-09-25 17:57:52 -0700
218315,P2,Toolbars and Customization,,Firebird is ignoring the browser.urlbar.clickSelectsAll setting,User-Agent:       Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.5b) Gecko/20030904 Firebird/0.6.1+; Build Identifier: Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.5b) Gecko/20030904 Firebird/0.6.1+; ; Recent firebird builds select the URL in the urlbar when the user clicks; in it (on the mouse-up event; actually); regardless of the setting of the; browser.urlbar.clickSelectsAll flag (which is false by default on Linux).; ; Reproducible: Always; ; Steps to Reproduce:; 1. Click in the urlbar when browser.urlbar.clickSelectsAll is false and the; focus was not in the urlbar.; Actual Results:  ; The URL is highlighted.; ; Expected Results:  ; The caret should be placed at the position of the click with no highlighting.; ; (Meta bug 62496 should note this bugs existence.),RESOLVED,FIXED,unspecified,2003-09-04 10:21:33 -0700,2006-11-09 05:37:28 -0800
218636,P2,Bookmarks & History,,backup bookmark file,User-Agent:       Mozilla/5.0 (X11; U; SunOS sun4u; en-US; rv:1.4) Gecko/20030701; Build Identifier: Mozilla/5.0 (X11; U; SunOS sun4u; en-US; rv:1.4) Gecko/20030701; ; I use Firebird on PC/Windows platform. I have a problem when windows system; crash (blue screen); the next time I invoke Firebird; the bookmark file sometime; gone.; ; I wonder if its possible to place a backup file before FB is up? This backup; file will just contain the bookmarks from last saved session; dont need to; syncronize with current using one. And while FB is closed; do nothing to; backup file.  Next time FB is called; remove old backup with new bookmark....; ; ; ; Reproducible: Sometimes; ; Steps to Reproduce:; 1.; 2.; 3.; ; Actual Results:  ; lost bookmark file...; ; Expected Results:  ; that i can recover my bookmark from not too long ago when windows F$$K up; ; please....ive lost my bookmark for a couple of times.....,RESOLVED,FIXED,unspecified,2003-09-08 07:13:07 -0700,2006-08-27 07:21:41 -0700
219899,P2,Menus,,localization issue in browser-menubar.inc: hardcoded menu label Window,<!-- XXXnoririty localize! -->; <menu id=windowMenu label=Window; http://lxr.mozilla.org/mozilla/source/browser/base/content/browser-menubar.inc#264; ; This is a special MacOSX menu. I dont know if it needs to be localized. But if; not; the XXX... localize! should be removed.,RESOLVED,FIXED,unspecified,2003-09-21 14:28:42 -0700,2013-12-26 21:27:13 -0800
220626,P2,Keyboard Navigation,,Enable keyboard access to Blocked Popups notification bar,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.5b) Gecko/20030901 Firebird/0.6.1+; Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.0; en-US; rv:1.5b) Gecko/20030901 Firebird/0.6.1+; ; Theres no way to access the Blocked Popups window using the keyboard.  ; ; ; Reproducible: Always; ; Steps to Reproduce:; 1. Navigate to a site that tries to open a popup: the blocked popups icon; appears in the status bar; 2. Try to access the list of blocked popups using the keyboard; ; ; Actual Results:  ; You cannot access the blocked popups list using the keyboard; ; Expected Results:  ; Allowed some access using the keyboard -- perhaps through a tab or button; launching the blocked popups on the Page Info dialog box.; ; ; Perhaps a nice solution would be to integrate the Blocked Popups dialog into a; tab on the Page Info dialog.; ; If this was done; clicking on the Blocked Popups status icon would; instead;; take you to this tab on this dialog.; ; If another tab is not wanted; a Blocked Popups button could be added somewhere; on Page Info (IMO; this wouldnt be as nice as a tab).,RESOLVED,FIXED,unspecified,2003-09-29 01:54:53 -0700,2006-03-12 17:16:37 -0800
220681,P2,Toolbars and Customization,,New window uses small icons even though original window has large icons,User-Agent:       Mozilla/5.0 (Windows; U; Win98; en-US; rv:1.5b) Gecko/20030904 Firebird/0.6.1+; Build Identifier: Mozilla/5.0 (Windows; U; Win98; en-US; rv:1.5b) Gecko/20030904 Firebird/0.6.1+; ; New window uses small icons even though original window has large icons:; ; If iconsize=small is in localstore; and then you switch to large icons; new; windows you launch will still have small icons.  This condition continues until; you close a window that has large icons; after which new windows will have large; icons.; ; I fixed this issue as a part of my patch for bug 173444.  However; that; particular part of the patch was not checked in; so this is the spinoff bug. ; The issue; I believe; was first mentioned in bug 171731 comment 1 and bug 171731; comment 2.; ; ; Reproducible: Always; ; Steps to Reproduce:; 0. Create / Use new profile.; 1. Observe localstore.rdf has no toolbar info in it.; 2. View -> Toolbars -> Customize...; 3. Uncheck Use Small Icons checkbox.; 4. Press Done button.; 5. Observe localstore.rdf has iconsize= for browser.xul#toolbar-menubar;; #navigator-toolbox; #PersonalToolbar; and #nav-bar; 6. View -> Toolbars -> Customize...; 7. Check Use Small Icons checkbox.; 8. Press Done button.; 9. Observe localstore.rdf has iconsize=small for the aforementioned elements.; 10. View -> Toolbars -> Customize...; 11. Uncheck Use Small Icons checkbox.; 12. Press Done button.; 13. Observe localstore.rdf has no toolbar iconsize info in it.; ; So; even though the toolbar icons are currently large (or rather; not small);; there is no indication in localstore.rdf that this is their state.; ; 14. File -> New Window; ; Actual Results:  ; A new window appears with small icons.  This is because there is no information; currently in localstore.rdf; and the default for the toolbox and toolbars in; browser.xul is iconsize=small.; ; ; Expected Results:  ; A new window appears with large icons (the same size that the first window has).; ; ; The problem happens because the setAttribute function in customizeToolbar.js; will _remove_ the attribute if null is passed as the value; and null is used to; represent a switch to large icons in updateIconSize(aUseSmallIcons):; ;   var val = aUseSmallIcons ? small : null;;   setAttribute(gToolbox; iconsize; val);; ; The issue is worked around if we s/null/large/ above; so that the custom; setAttribute() does not remove the attribute.; ; Alternately (though I have not yet tested this); we could use the DOMs; setAttribute instead of the custom function:  gToolbox.setAttribute(iconsize;; val); etc...; ; Ill attach a patch later.; ; David,RESOLVED,FIXED,unspecified,2003-09-29 10:25:51 -0700,2006-11-09 05:37:59 -0800
